시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,비고,lng,lat
경상남도 창원성산구 안민동,3**,단독,25m미만,854.64,1275.0,201509,7,"       160,000",1996.0,안민로117번길,2. 성산구_단독다가구(매매),128.68987891238,35.1871970502521
경상남도 창원성산구 중앙동,5*,다가구,12m미만,232.34,235.7,201509,24,"        71,300",2015.0,외동반림로46번길,2. 성산구_단독다가구(매매),128.673921203644,35.223065416019
경상남도 창원성산구 중앙동,4*,다가구,12m미만,235.92,237.8,201507,25,"        52,000",2012.0,외동반림로40번길,2. 성산구_단독다가구(매매),128.673783715564,35.2227025035199
경상남도 창원성산구 중앙동,1*,다가구,12m미만,238.08,240.0,201511,10,"        65,000",2013.0,외동반림로134번길,2. 성산구_단독다가구(매매),128.674863875145,35.2291958996409
경상남도 창원성산구 중앙동,4*,다가구,12m미만,222.34,240.1,201512,23,"        57,000",2005.0,외동반림로20번길,2. 성산구_단독다가구(매매),128.674738882088,35.2241352977136
경상남도 창원성산구 중앙동,1*,다가구,12m미만,239.52,244.0,201509,5,"        65,500",2011.0,외동반림로130번길,2. 성산구_단독다가구(매매),128.674909452987,35.2287255532627
경상남도 창원성산구 중앙동,1*,다가구,12m미만,242.09,244.0,201510,20,"        59,500",2012.0,외동반림로130번길,2. 성산구_단독다가구(매매),128.674909452987,35.2287255532627
경상남도 창원성산구 중앙동,4*,다가구,12m미만,364.47,245.6,201603,15,"        60,000",2002.0,외동반림로38번길,2. 성산구_단독다가구(매매),128.67352769217,35.2224020623502
경상남도 창원성산구 중앙동,*,다가구,12m미만,247.4,250.2,201508,5,"        59,500",2011.0,외동반림로138번길,2. 성산구_단독다가구(매매),128.674787647013,35.229681990891
경상남도 창원성산구 중앙동,6*,다가구,12m미만,238.43,251.7,201603,29,"        64,000",2015.0,외동반림로80번길,2. 성산구_단독다가구(매매),128.675210526679,35.2257882765436
경상남도 창원성산구 중앙동,6*,다가구,12m미만,153.77,253.5,201509,1,"        40,050",1979.0,외동반림로20번길,2. 성산구_단독다가구(매매),128.674738882088,35.2241352977136
경상남도 창원성산구 중앙동,1*,다가구,12m미만,244.55,253.5,201509,5,"        69,000",2012.0,원이대로538번길,2. 성산구_단독다가구(매매),128.67357880181,35.2293077655162
경상남도 창원성산구 중앙동,6*,다가구,12m미만,248.87,256.6,201603,27,"        73,500",2015.0,외동반림로80번길,2. 성산구_단독다가구(매매),128.675210526679,35.2257882765436
경상남도 창원성산구 중앙동,6*,다가구,12m미만,247.06,259.3,201605,7,"        59,000",2012.0,외동반림로80번길,2. 성산구_단독다가구(매매),128.675210526679,35.2257882765436
경상남도 창원성산구 중앙동,8*,단독,12m미만,119.14,32.91,201510,30,"        35,200",1990.0,용지로113번길,2. 성산구_단독다가구(매매),128.67763553446,35.2270720871375
경상남도 창원성산구 중앙동,4*,단독,12m미만,220.67,194.4,201606,5,"        29,000",1989.0,외동반림로38번길,2. 성산구_단독다가구(매매),128.67352769217,35.2224020623502
경상남도 창원성산구 중앙동,3*,단독,12m미만,157.67,201.4,201605,15,"        34,000",1993.0,외동반림로54번길,2. 성산구_단독다가구(매매),128.674379507224,35.2236907415932
경상남도 창원성산구 중앙동,8*,단독,8m미만,799.44,217.9,201605,18,"        85,000",1996.0,용지로111번길,2. 성산구_단독다가구(매매),128.677814891341,35.2261387312367
경상남도 창원성산구 중앙동,5*,단독,12m미만,220.55,230.1,201603,18,"        69,500",2013.0,외동반림로6번길,2. 성산구_단독다가구(매매),128.675931722094,35.2233503149334
경상남도 창원성산구 중앙동,5*,단독,12m미만,149.85,236.6,201508,17,"        37,000",1982.0,외동반림로46번길,2. 성산구_단독다가구(매매),128.673921203644,35.223065416019
경상남도 창원성산구 중앙동,5*,단독,12m미만,233.8,237.5,201509,3,"        68,000",2015.0,외동반림로46번길,2. 성산구_단독다가구(매매),128.673921203644,35.223065416019
경상남도 창원성산구 중앙동,2*,단독,8m미만,183.62,239.5,201604,12,"        28,300",1988.0,원이대로538번길,2. 성산구_단독다가구(매매),128.67357880181,35.2293077655162
경상남도 창원성산구 중앙동,1*,단독,12m미만,216.45,241.8,201602,25,"        39,000",1992.0,외동반림로138번길,2. 성산구_단독다가구(매매),128.674787647013,35.229681990891
경상남도 창원성산구 중앙동,*,단독,12m미만,225.96,241.9,201507,1,"        48,000",2004.0,외동반림로138번길,2. 성산구_단독다가구(매매),128.674787647013,35.229681990891
경상남도 창원성산구 중앙동,2*,단독,8m미만,129.88,248.6,201508,21,"        38,000",1986.0,,2. 성산구_단독다가구(매매),,
경상남도 창원성산구 중앙동,1**,단독,12m미만,228.1,248.6,201511,20,"        83,000",2007.0,용지로21번길,2. 성산구_단독다가구(매매),128.672070717613,35.2198525489842
경상남도 창원성산구 중앙동,6*,단독,12m미만,119.27,251.1,201602,22,"        30,000",1980.0,외동반림로80번길,2. 성산구_단독다가구(매매),128.675210526679,35.2257882765436
경상남도 창원성산구 중앙동,3*,단독,12m미만,254.88,260.7,201604,20,"        60,000",2015.0,외동반림로54번길,2. 성산구_단독다가구(매매),128.674379507224,35.2236907415932
경상남도 창원성산구 중앙동,5*,단독,12m미만,140.97,263.4,201511,2,"        41,000",1980.0,외동반림로54번길,2. 성산구_단독다가구(매매),128.674379507224,35.2236907415932
경상남도 창원성산구 중앙동,6*,단독,12m미만,259.92,266.0,201605,30,"        70,000",2015.0,외동반림로6번길,2. 성산구_단독다가구(매매),128.675931722094,35.2233503149334
경상남도 창원성산구 중앙동,6*,단독,25m미만,272.42,280.8,201512,15,"        73,000",1979.0,외동반림로74번길,2. 성산구_단독다가구(매매),128.675265889519,35.2251903619042
경상남도 창원성산구 중앙동,3*,단독,12m미만,432.73,281.4,201606,14,"        78,000",2002.0,외동반림로20번길,2. 성산구_단독다가구(매매),128.674738882088,35.2241352977136
경상남도 창원성산구 중앙동,3*,단독,25m미만,129.72,285.9,201508,8,"        59,000",1980.0,외동반림로74번길,2. 성산구_단독다가구(매매),128.675265889519,35.2251903619042
경상남도 창원성산구 중앙동,3*,단독,25m미만,129.72,285.9,201511,16,"        59,900",1980.0,외동반림로74번길,2. 성산구_단독다가구(매매),128.675265889519,35.2251903619042
경상남도 창원성산구 중앙동,5*,단독,25m미만,463.68,286.8,201509,30,"        53,000",2002.0,외동반림로74번길,2. 성산구_단독다가구(매매),128.675265889519,35.2251903619042
경상남도 창원성산구 중앙동,5*,단독,12m미만,142.8,291.7,201510,14,"        38,000",1979.0,외동반림로80번길,2. 성산구_단독다가구(매매),128.675210526679,35.2257882765436
경상남도 창원성산구 중앙동,5*,단독,25m미만,144.26,292.1,201602,5,"        59,000",1980.0,외동반림로74번길,2. 성산구_단독다가구(매매),128.675265889519,35.2251903619042
경상남도 창원진해구 가주동,6**,단독,8m미만,29.75,227.0,201708,16,"        12,000",1986.0,가주로,5. 진해구_단독다가구(매매),128.835611368947,35.1150914567156
경상남도 창원진해구 가주동,2**,단독,12m미만,84.88,420.0,201711,2,"        24,700",1995.0,가주로,5. 진해구_단독다가구(매매),128.835611368947,35.1150914567156
경상남도 창원진해구 경화동,1***,다가구,25m미만,156.89,170.7,201710,10,"        27,480",1936.0,중초로,5. 진해구_단독다가구(매매),128.68124407728,35.1553403061673
경상남도 창원진해구 경화동,9**,단독,12m미만,24.79,24.0,201708,9,"         1,500",1971.0,충장로363번길,5. 진해구_단독다가구(매매),128.691652950624,35.1556780799592
경상남도 창원진해구 경화동,8**,단독,12m미만,56.61,42.0,201708,9,"         6,800",1982.0,조천북로146번길,5. 진해구_단독다가구(매매),128.687941220006,35.1606735425274
경상남도 창원진해구 경화동,5**,단독,8m미만,31.74,76.0,201708,16,"         8,000",1938.0,경화로26번길,5. 진해구_단독다가구(매매),128.688336166776,35.1558462931817
경상남도 창원진해구 경화동,8**,단독,8m미만,27.54,86.0,201803,19,"         4,700",1930.0,진해대로650번길,5. 진해구_단독다가구(매매),128.687091625045,35.1580712806628
경상남도 창원진해구 경화동,9**,단독,8m미만,31.74,90.0,201802,7,"         8,609",1945.0,경화시장로,5. 진해구_단독다가구(매매),128.690681262271,35.1565856638594
경상남도 창원진해구 경화동,1***,단독,8m미만,59.61,90.1,201712,29,"         9,650",1977.0,경화로37번길,5. 진해구_단독다가구(매매),128.683646421306,35.156646162475
경상남도 창원진해구 경화동,1***,단독,8m미만,57.52,103.0,201806,16,"         8,300",1980.0,,5. 진해구_단독다가구(매매),,
경상남도 창원진해구 경화동,5**,단독,12m미만,56.63,106.0,201802,27,"        10,000",1969.0,충장로329번길,5. 진해구_단독다가구(매매),128.687970757216,35.1551881727292
경상남도 창원진해구 경화동,1***,단독,12m미만,106.45,107.7,201805,18,"         8,700",1980.0,경화로37번길,5. 진해구_단독다가구(매매),128.683646421306,35.156646162475
경상남도 창원진해구 경화동,1***,단독,12m미만,65.23,110.0,201806,16,"         9,000",1977.0,,5. 진해구_단독다가구(매매),,
경상남도 창원진해구 경화동,1***,단독,8m미만,29.75,112.5,201707,10,"        11,300",1975.0,충장로273번길,5. 진해구_단독다가구(매매),128.681808981716,35.1554836900587
경상남도 창원진해구 경화동,1***,단독,8m미만,63.02,115.0,201711,7,"        15,000",1984.0,조천북로,5. 진해구_단독다가구(매매),128.680291341171,35.1591435523064
경상남도 창원진해구 경화동,1***,단독,12m미만,97.77,116.5,201711,4,"        10,550",1989.0,충장로235번길,5. 진해구_단독다가구(매매),128.677784822121,35.1546685499345
경상남도 창원진해구 경화동,1***,단독,8m미만,202.96,130.6,201710,19,"        11,000",1994.0,진해대로,5. 진해구_단독다가구(매매),128.805378427709,35.117917369627
경상남도 창원진해구 경화동,1***,단독,8m미만,99.07,135.2,201801,19,"         9,800",1973.0,진해대로,5. 진해구_단독다가구(매매),128.805378427709,35.117917369627
경상남도 창원진해구 경화동,1***,단독,8m미만,66.91,141.3,201803,7,"        15,500",1976.0,경화로37번길,5. 진해구_단독다가구(매매),128.683646421306,35.156646162475
경상남도 창원진해구 경화동,1***,단독,25m이상,79.14,142.5,201708,14,"        12,900",1978.0,태백로,5. 진해구_단독다가구(매매),128.676980304364,35.1542541304803
경상남도 창원진해구 경화동,1***,단독,8m미만,78.32,144.3,201803,27,"        16,700",1979.0,태백로,5. 진해구_단독다가구(매매),128.676980304364,35.1542541304803
경상남도 창원진해구 경화동,1***,단독,8m미만,117.19,146.2,201803,21,"        11,500",1979.0,태백로,5. 진해구_단독다가구(매매),128.676980304364,35.1542541304803
경상남도 창원진해구 경화동,9**,단독,8m미만,119.52,149.0,201803,29,"        25,500",2012.0,경화로18번길,5. 진해구_단독다가구(매매),128.688495932994,35.155160935818
경상남도 창원진해구 경화동,1***,단독,8m미만,78.34,150.6,201806,18,"        11,700",1983.0,중초로15번길,5. 진해구_단독다가구(매매),128.679270138334,35.1544421264571
경상남도 창원진해구 경화동,5**,단독,25m미만,50.0,152.0,201711,8,"         9,441",1990.0,경화로,5. 진해구_단독다가구(매매),128.686164615274,35.1560911247164
경상남도 창원진해구 경화동,5**,단독,8m미만,28.93,155.0,201801,11,"        11,200",1964.0,충장로337번길,5. 진해구_단독다가구(매매),128.688827762822,35.1552295794538
경상남도 창원진해구 경화동,1***,단독,8m미만,83.24,155.3,201712,11,"        10,000",1978.0,중초로,5. 진해구_단독다가구(매매),128.68124407728,35.1553403061673
경상남도 창원진해구 경화동,1***,단독,8m미만,83.47,156.1,201708,9,"        18,900",1978.0,충장로289번길,5. 진해구_단독다가구(매매),128.683606790066,35.1553301093135
경상남도 창원진해구 경화동,1***,단독,8m미만,68.86,156.8,201711,2,"        11,000",1977.0,,5. 진해구_단독다가구(매매),,
경상남도 창원진해구 경화동,1***,단독,8m미만,62.22,158.0,201801,9,"        11,600",1974.0,진해대로636번길,5. 진해구_단독다가구(매매),128.68521303337,35.157657453434
경상남도 창원진해구 경화동,6**,단독,8m미만,153.0,162.0,201803,7,"        24,500",1989.0,경화로29번길,5. 진해구_단독다가구(매매),128.683975283978,35.1559851363643
경상남도 창원진해구 경화동,1***,단독,8m미만,86.2,162.4,201805,31,"        27,000",1995.0,충장로,5. 진해구_단독다가구(매매),128.701667369732,35.1470469943401
경상남도 창원진해구 경화동,1***,단독,-,163.41,164.3,201711,20,"        25,500",1991.0,,5. 진해구_단독다가구(매매),,
경상남도 창원진해구 경화동,1***,단독,8m미만,66.43,170.6,201805,8,"        20,700",2008.0,진해대로597번길,5. 진해구_단독다가구(매매),128.680963574719,35.158043288032
경상남도 창원진해구 경화동,1***,단독,12m미만,160.85,171.8,201806,11,"        23,000",1989.0,경화로21번길,5. 진해구_단독다가구(매매),128.683731369285,35.1553049457185
경상남도 창원진해구 경화동,1***,단독,8m미만,204.11,174.4,201711,22,"        23,300",1989.0,경화로15번길,5. 진해구_단독다가구(매매),128.684058636487,35.1546466451962
경상남도 창원진해구 경화동,1***,단독,25m미만,93.36,178.0,201806,4,"        30,500",1980.0,조천로,5. 진해구_단독다가구(매매),128.684806896078,35.1626536494973
경상남도 창원진해구 경화동,1***,단독,8m미만,100.15,180.7,201710,25,"        24,185",1983.0,충장로235번길,5. 진해구_단독다가구(매매),128.677784822121,35.1546685499345
경상남도 창원진해구 경화동,1***,단독,8m미만,85.66,185.8,201804,24,"        24,000",1977.0,충장로289번길,5. 진해구_단독다가구(매매),128.683606790066,35.1553301093135
경상남도 창원진해구 경화동,8**,단독,8m미만,145.19,186.0,201806,26,"        14,000",1989.0,진해대로650번길,5. 진해구_단독다가구(매매),128.687091625045,35.1580712806628
