NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
143,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,40.6600,202207,09,"8,500",8,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
144,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,56.8000,202207,08,"5,800",10,-,-,1992,중앙대로 111,-,중개거래,경남 창원성산구
145,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,40.8000,202207,07,"3,600",4,-,-,1990,중앙대로 37,-,직거래,-
146,경상남도 창원시 성산구 상남동,25,0025,0000,네스트빌딩,22.6250,202207,07,"3,900",10,-,-,2003,마디미로38번길 11,-,중개거래,경남 창원성산구
147,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202207,07,"44,500",29,-,-,2008,중앙대로 48,-,중개거래,경남 창원성산구
148,경상남도 창원시 성산구 상남동,12-6,0012,0006,청솔아트빌,28.4400,202207,07,"3,800",7,-,-,2003,마디미로15번길 9,-,중개거래,경남 창원성산구
149,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,238.9800,202207,07,"145,000",39,-,-,2009, 320,-,중개거래,경남 창원성산구
150,경상남도 창원시 성산구 상남동,12-6,0012,0006,청솔아트빌,28.4400,202207,07,"3,800",8,-,-,2003,마디미로15번길 9,-,중개거래,경남 창원성산구
151,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,17.1775,202207,06,"2,800",11,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
152,경상남도 창원시 성산구 상남동,12-6,0012,0006,청솔아트빌,31.9200,202207,06,"3,600",6,-,-,2003,마디미로15번길 9,-,중개거래,경남 창원성산구
153,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,19.4400,202207,06,"7,000",17,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
154,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202207,04,"43,000",27,-,-,2008,중앙대로 48,-,중개거래,경남 창원성산구
155,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,23.7250,202207,04,"9,400",23,-,-,2016,중앙대로 94,-,중개거래,경남 창원성산구
156,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202207,01,"46,900",13,-,-,2008,중앙대로 48,-,중개거래,경남 창원성산구
157,경상남도 창원시 성산구 상남동,69-1,0069,0001,덕산베스트텔,95.5200,202206,30,"20,250",2,-,-,2000,상남로 37,-,직거래,-
158,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202206,30,"3,000",5,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
